ID,Rating,Votes,Title,Author
4913064,9.4,496363,活着,余华
1007305,9.6,291042,红楼梦,"[清] 曹雪芹 著, 高鹗"
1084336,9.0,576391,小王子,[法] 圣埃克苏佩里
3259440,9.1,460123,白夜行,[日] 东野圭吾
1770782,8.9,647614,追风筝的人,[美] 卡勒德·胡赛尼
6082808,9.2,294332,百年孤独,[哥伦比亚] 加西亚·马尔克斯
3066477,9.3,222488,三体Ⅱ,刘慈欣
3211779,8.9,411681,嫌疑人X的献身,[日] 东野圭吾
10554308,9.1,271828,白夜行,[日] 东野圭吾
5363767,9.2,214933,三体Ⅲ,刘慈欣
1008145,8.9,372332,围城,钱锺书
27614904,9.2,192306,房思琪的初恋乐园,林奕含
1068920,9.3,158188,飘,[美国] 玛格丽特·米切尔
4820710,9.3,147726,1984,[英] 乔治·奥威尔
2567698,8.8,375148,三体,刘慈欣
1200840,9.0,251222,平凡的世界（全三部）,路遥
1082154,9.1,190767,活着,余华
25862578,8.5,642001,解忧杂货店,[日] 东野圭吾
1019568,9.3,121930,三国演义（全二册）,[明] 罗贯中
1041007,9.1,170746,哈利·波特与魔法石,[英] J. K. 罗琳
20427187,8.8,276072,看见,柴静
1361264,9.0,186346,撒哈拉的故事,三毛
10594787,9.0,184150,霍乱时期的爱情,[哥伦比亚] 加西亚·马尔克斯
25985021,9.1,215547,人类简史,[以色列] 尤瓦尔·赫拉利
1083428,8.9,186488,傲慢与偏见,[英] 奥斯丁
1023045,8.7,239375,我们仨,杨绛
1858513,9.0,223630,月亮和六便士,[英] 毛姆
1071241,9.0,131691,哈利·波特与阿兹卡班的囚徒,[英] J. K. 罗琳
1029791,8.8,191101,许三观卖血记,余华
1040211,9.2,92010,福尔摩斯探案全集（上中下）,[英] 阿·柯南道尔
4908885,9.0,129108,局外人,[法] 阿尔贝·加缪
2035179,9.2,90861,动物农场,[英] 乔治·奥威尔
1046209,9.2,88812,安徒生童话故事集,（丹麦）安徒生
1009257,9.0,125995,哈利·波特与火焰杯,[英] J. K. 罗琳
1255625,9.1,102565,天龙八部,金庸
1054685,9.1,100616,沉默的大多数,王小波
1041482,8.9,143638,万历十五年,[美] 黄仁宇
1060068,9.2,79280,撒哈拉的故事,三毛
6781808,9.2,77065,杀死一只知更鸟,[美] 哈珀·李
1039487,8.9,126733,哈利·波特与密室,[英] J. K. 罗琳
1873231,8.7,182672,明朝那些事儿（壹）,当年明月
3674537,9.1,87603,明朝那些事儿（1-9）,当年明月
1089243,8.9,123994,黄金时代,王小波
26954760,8.8,149010,月亮与六便士,[英] 威廉·萨默塞特·毛姆
1061118,9.1,86497,活着,余华
1057244,8.7,178837,边城,"沈从文, 黄永玉 卓雅 插图."
1829226,9.1,85254,肖申克的救赎,[美] 斯蒂芬·金
2295163,9.0,100618,哈利·波特与死亡圣器,[英] J. K. 罗琳
1085860,9.0,100504,基督山伯爵,[法国] 大仲马
1254588,9.0,100293,城南旧事,"林海音 文, 关维兴 图"
1827374,9.0,96591,东方快车谋杀案,[英] 阿加莎·克里斯蒂
6518605,9.4,49302,三体全集,刘慈欣
1007914,8.7,158579,窗边的小豆豆,[日] 黑柳彻子 著
1002299,9.0,88383,笑傲江湖（全四册）,金庸
3995526,8.6,185109,目送,龙应台
1474773,9.5,38590,海贼王,尾田荣一郎
11524204,9.3,51846,围城,钱钟书
3006581,8.9,98832,无人生还,[英] 阿加莎・克里斯蒂
6710437,9.3,50243,撒哈拉的故事,三毛
1017143,8.5,200855,不能承受的生命之轻,[捷克] 米兰·昆德拉
1432596,8.8,109924,哈利·波特与混血王子,[英] J. K. 罗琳
1449351,8.9,90149,呐喊,鲁迅
1141406,8.5,186774,简爱（英文全本）,[英] 夏洛蒂·勃朗特
1209899,9.1,59102,我与地坛,史铁生
1043008,9.0,69436,格林童话全集,[德国]格林兄弟
1255624,8.9,80190,神雕侠侣,金庸
1044547,9.0,64600,射雕英雄传（全四册）,金庸
2143732,8.8,91203,灿烂千阳,[美] 卡勒德·胡赛尼
24531956,9.7,21874,哈利•波特,J.K.罗琳 (J.K.Rowling)
3646172,8.4,195182,恶意,[日] 东野圭吾
1204889,9.5,28536,机器猫哆啦A梦23,藤子・F・不二雄
10564071,9.2,45127,白鹿原,陈忠实
2154960,8.7,106949,一个陌生女人的来信,[奥] 斯蒂芬·茨威格
1221515,9.5,28453,灌篮高手31,[日] 井上雄彦
1013129,8.7,106653,哈利·波特与凤凰社,[英] J. K. 罗琳
4238362,8.6,126757,送你一颗子弹,刘瑜
1085799,8.7,102775,白鹿原,陈忠实
1449352,8.8,85093,朝花夕拾,鲁迅
3071717,8.8,84604,爱你就像爱生命,王小波 / 李银河
1003479,9.2,42965,中国历代政治得失,钱穆
1090043,8.5,146978,倾城之恋,张爱玲
1082387,9.3,35127,一九八四·动物农场,[英] 乔治·奥威尔
26698660,8.9,66292,巨人的陨落,[英] 肯·福莱特
2035162,9.0,54949,刀锋,[英]毛姆
2070844,8.8,76245,梦里花落知多少,三毛
25924253,9.0,53682,嫌疑人X的献身,[日]东野圭吾
1336330,9.3,32523,冰与火之歌（卷一）,[美] 乔治·R. R. 马丁
1002898,9.2,37767,父与子全集,[德] 埃·奥·卜劳恩 绘
1064275,8.4,155526,老人与海,海明威
33440205,8.9,60703,你当像鸟飞往你的山,塔拉·韦斯特弗
4011670,8.3,189000,人间失格,太宰治
1858576,9.3,31332,一九八四,[英] 乔治·奥威尔
1795079,9.2,36542,乡土中国,费孝通
1043815,8.4,151692,骆驼祥子,老舍
3369793,8.6,102431,亲爱的安德烈,龙应台 / [德] 安德烈
1205054,9.0,49758,悲惨世界（上中下）,[法] 雨果
1029553,8.9,58645,西游记（全二册）,吴承恩
3608208,8.5,120325,牧羊少年奇幻之旅,[巴西] 保罗·柯艾略
1767945,8.8,67452,一只特立独行的猪,王小波
4760224,9.0,46909,许三观卖血记,余华
4117922,9.0,46237,嫌疑人X的献身,[日] 东野圭吾
1060852,8.9,54680,呼兰河传,萧红
1040771,8.2,206737,达·芬奇密码,[美] 丹·布朗
26986954,9.0,45426,新名字的故事,[意] 埃莱娜·费兰特
1046265,8.0,317893,挪威的森林,[日] 村上春树
1949338,8.9,53032,明朝那些事儿（贰）,当年明月
4123116,9.1,38113,月亮和六便士,[英] 毛姆
1786670,8.9,52342,百年孤独,[哥伦比亚] 加西亚·马尔克斯
1948901,8.3,160086,盗墓笔记,南派三叔
3808982,9.3,27241,动物庄园,乔治•奥威尔 (George Orwell)
1045818,8.5,105788,苏菲的世界,（挪威）乔斯坦·贾德
1088065,8.7,71869,阿Q正传,"鲁迅 著, 丰子恺 绘"
1080370,8.6,86155,情书,[日] 岩井俊二
1058661,8.9,50573,飞鸟集,[印] 罗宾德拉纳德·泰戈尔
10517238,9.0,42252,平凡的世界,路遥
30172069,9.1,35609,失踪的孩子,[意] 埃莱娜·费兰特
2159042,8.5,101128,挪威的森林,[日] 村上春树
4242172,8.1,230332,天才在左 疯子在右,高铭
5414391,9.0,41446,寻路中国,[美] 彼得·海斯勒
20424526,9.2,29771,邓小平时代,[美] 傅高义
6388661,8.8,56115,这些人，那些事,吴念真
1203426,9.0,39975,人间词话,王国维
20440644,9.1,33942,文学回忆录（全2册）,木心 口述 / 陈丹青 笔录
19958089,9.0,39719,我们仨,杨绛
1029111,8.9,44627,哭泣的骆驼,三毛
3523041,9.1,32234,平凡的世界（全三册）,路遥
5299764,9.4,20462,1984,[英] 乔治·奥威尔
4207781,8.7,62306,孩子你慢慢来,龙应台
7060185,9.0,37365,江城,[美] 彼得·海斯勒
2052448,8.9,44024,明朝那些事儿（叁）,当年明月
1398395,8.8,51743,狂人日记,鲁迅
1008988,8.4,107053,了不起的盖茨比,菲茨杰拉德
3239549,9.2,26736,夹边沟记事,杨显惠
1027191,9.0,36494,历史深处的忧虑,林达
3576486,9.1,31019,小狗钱钱,[德] 博多·舍费尔
3162991,9.6,14952,艺术的故事,[英] 贡布里希 (Sir E.H.Gombrich)
1389960,9.3,22830,七龍珠 34,鸟山明
1077847,9.5,16866,史记（全十册）,司马迁
1066462,8.4,103229,向左走·向右走,幾米
1119522,8.4,102845,呼啸山庄,（英）勃朗特 / 张玲 / 张扬
1963684,8.6,69792,半生缘,张爱玲
26602392,8.6,69730,你今天真好看,[美]莉兹•克里莫
3813669,8.6,69106,民主的细节,刘瑜
26672693,9.0,34586,一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼
24754316,8.7,56037,最好的我们,八月长安
1022060,8.2,146093,狼图腾,姜戎
1014578,9.1,28785,我的精神家园,王小波
1085470,8.5,80168,海底两万里,[法国] 儒尔·凡尔纳
1034282,8.8,46623,时间简史,[英] 史蒂芬·霍金
1082406,8.9,38692,黄金时代,王小波
26879778,9.3,20694,杀死一只知更鸟,[美] 哈珀·李
1855364,9.2,23984,围城,钱锺书
1212893,8.8,45446,鹿鼎记（全五册）,金庸
1088581,8.8,45180,浮生六记,（清）沈复
1401841,9.0,32396,傲慢与偏见,[英] 奥斯丁
1192090,8.7,53361,球状闪电,刘慈欣
1003000,8.3,112833,悟空传,今何在
4742918,8.3,111136,1Q84 BOOK 1,[日] 村上春树
1883245,9.4,17398,诗经,孔丘 编订
6880158,8.8,44058,陆犯焉识,严歌苓
1024197,8.4,90691,巴黎圣母院,[法]雨果
1092335,9.0,31543,教父,[美]马里奥·普佐
1467022,9.2,22463,上帝掷骰子吗,曹天元
1013416,8.6,59984,雷雨,曹禺
5337248,8.9,35433,台北人,白先勇
7163250,9.2,21814,明朝那些事儿,当年明月
1051193,8.6,57849,麦琪的礼物,[美] 欧·亨利
1008357,8.6,57693,水浒传（全二册）,[明] 施耐庵 / 罗贯中
1016003,8.1,153055,鲁滨逊漂流记,[英] 笛福
3266609,8.6,56890,流浪地球,刘慈欣
2253642,8.8,40155,明朝那些事儿（肆）,当年明月
6798611,8.7,47478,史蒂夫·乔布斯传,[美] 沃尔特·艾萨克森
3136271,8.7,47385,罗生门,[日]芥川龙之介
1102403,9.7,10583,机器猫哆啦A梦（共45册）,[日本] 藤子·F. 不二雄
1775691,8.4,81324,少有人走的路,[美] M·斯科特·派克
1011754,8.9,33423,海子的诗,海子
3554154,8.9,33153,阿狸·梦之城堡,hans
1082334,8.1,144782,穆斯林的葬礼,霍达
1014278,8.4,79101,红玫瑰与白玫瑰,张爱玲
1069848,9.0,27895,围城,钱钟书
26382433,8.2,115905,无声告白,[美] 伍绮诗
5350303,9.3,17511,活着,余华
2284311,8.8,37617,苏菲的世界,[挪] 乔斯坦·贾德
1035848,8.7,44555,一千零一夜,
1856494,9.4,14922,卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基
6789605,9.1,23032,树上的男爵,[意大利]伊塔洛·卡尔维诺
3009821,8.8,36679,明朝那些事儿（伍）,当年明月
1036274,8.6,51749,夏洛的网,[美] E.B.怀特
6709783,9.0,26417,浪潮之巅,吴军
3626924,8.9,30837,明朝那些事儿（柒）,当年明月
3815131,9.4,14553,一九八四,[英]乔治·奥威尔
1400705,8.1,134086,情人,[法] 玛格丽特·杜拉斯
1013267,9.4,14446,唐诗三百首,蘅塘退士 / 陈婉俊
24257229,9.1,22274,鼠疫,[法] 阿尔贝·加缪
1013380,8.2,107403,茶花女,小仲马
1213945,9.6,10842,红楼梦,曹雪芹 / 高鹗
10560798,8.7,41684,面纱,(英)W.萨默塞特·毛姆
5910656,9.2,18797,我与地坛,史铁生
3406401,9.0,25394,悉达多,[德] 赫尔曼·黑塞
1070851,8.6,49365,倚天屠龙记(共四册),金庸
3017857,8.6,49007,金锁记,张爱玲
1464203,9.4,14006,冰与火之歌（卷二）,[美] 乔治.R.R.马丁
21371175,9.2,18567,罗杰疑案,[英] 阿加莎·克里斯蒂
26576861,9.0,25105,最好的告别,[美] 阿图·葛文德（Atul Gawande）
1036490,8.8,34520,万水千山走遍,三毛
26878124,8.5,58174,我的天才女友,[意] 埃莱娜·费兰特
1401425,8.3,84760,兄弟（上）,余华
4188697,9.0,24790,子不语 1-2,夏达
2136140,8.7,40361,雨季不再来,三毛
1986291,9.5,12005,冰与火之歌（卷三）,[美] 乔治.R.R.马丁
1863930,8.8,33997,看不见的城市,[意大利]伊塔洛·卡尔维诺
1018136,9.1,21044,动物庄园,（英）乔治·奥威尔
5916880,8.4,68089,华胥引（全二册）,唐七公子
1337297,9.6,10344,篮球飞人,井上雄彥
10543300,9.3,15531,月刊少女野崎くん 01,椿いづみ
26425831,8.8,33304,斯通纳,[美] 约翰·威廉斯
3183775,9.3,15289,四世同堂,老舍
1012611,8.2,98144,乌合之众,[法] 古斯塔夫·勒庞
25829693,9.0,23589,永恒的终结,[美] 艾萨克·阿西莫夫
1358873,8.6,45605,月亮忘記了,幾米
1807516,8.9,27423,罗杰疑案,[英] 阿加莎·克里斯蒂
3604517,9.3,14971,撒哈拉的故事,三毛
1086249,8.6,44962,荆棘鸟,[澳] 考琳·麦卡洛
24153048,8.9,27047,东方快车谋杀案,[英] 阿加莎·克里斯蒂
4920007,8.8,31577,不能承受的生命之轻,米兰·昆德拉
1985223,8.7,37303,倾城之恋,张爱玲
3633461,8.7,37258,一句顶一万句,刘震云
1013208,8.4,63310,如何阅读一本书,[美] 莫提默·J. 艾德勒 / 查尔斯·范多伦
4885241,8.4,62821,1Q84 BOOK 2,[日] 村上春树
3274113,8.8,31098,明朝那些事儿（陆）,当年明月
1059258,9.4,12584,道德经精义,黄元吉
1981042,9.1,19312,万历十五年（增订本）,[美] 黄仁宇
1080309,8.5,51690,尘埃落定,阿来
26877752,8.7,36112,恶意,[日] 东野圭吾
1818347,8.7,36061,尼罗河上的惨案,[英] 阿加莎·克里斯蒂
3261600,9.2,16395,人生的智慧,[德] 阿图尔·叔本华
1426971,8.8,30157,野火集,龙应台
23008971,9.1,18807,平如美棠,饶平如
26953606,9.1,18790,人类简史,[以] 尤瓦尔·赫拉利
3410718,9.2,16135,美的历程,李泽厚
4908879,9.4,12153,动物农场,[英]乔治·奥威尔
1205370,8.2,86278,羊脂球,（法）莫泊桑
1915958,9.4,11914,野草,鲁迅
27104959,8.7,34321,离开的，留下的,[意] 埃莱娜·费兰特
3026879,8.8,28909,爱的艺术,[美] 艾·弗洛姆
1970428,8.8,28881,激荡三十年（上）,吴晓波
1786387,8.6,39582,影响力,[美] 罗伯特·西奥迪尼
26864984,8.9,24054,金色梦乡,[日] 伊坂幸太郎
11622283,9.2,15210,滚蛋吧!肿瘤君,熊顿
1474842,9.1,17583,NANA（1-13）,[日] 矢泽爱
1052990,9.0,20374,草房子,曹文轩
1321017,8.8,27833,九州·缥缈录,江南
20470917,9.1,17372,深夜食堂 01,[日] 安倍夜郎
2035171,9.0,19998,人生的枷锁,[英] 毛姆
4934332,9.2,14838,子不语3,夏达 编绘
2064977,8.9,23261,死亡筆記 1,大場鶇 / 小畑健
1813841,8.7,32056,枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德
3369600,8.2,78425,当我谈跑步时我谈些什么,[日] 村上春树
3014576,8.3,64400,陪安东尼度过漫长岁月,安东尼
25762009,9.1,16798,教父,(美)马里奥·普佐
10471333,9.0,19491,叫魂,[美] 孔飞力
1760432,9.3,12579,受戒,汪曾祺
1102866,8.6,37095,世界尽头与冷酷仙境,[日] 村上春树
1291809,8.6,37085,世界尽头与冷酷仙境,[日] 村上春树
1483894,9.4,10924,三国演义,罗贯中
3665874,9.0,19293,星空,幾米
1858410,9.0,19288,万历十五年,[美] 黄仁宇
2068211,9.3,12326,撒哈拉的故事,三毛
1421921,8.9,22184,幽游白书（全19册）,冨樫義博
1865089,8.4,51666,瓦尔登湖,[美] 梭罗
1449348,8.9,22057,彷徨,鲁迅
5038409,9.0,18880,金色梦乡,[日] 伊坂幸太郎
3803820,8.4,51337,人生,路遥
1006197,8.6,35723,哈姆莱特,[英] 莎士比亚
1046492,9.3,12141,國史大綱（上下）,錢穆
1059419,8.1,90737,海边的卡夫卡,[日] 村上春树
5275059,7.9,138084,1988：我想和这个世界谈谈,韩寒
24257486,9.1,15983,局外人,(法)阿尔贝·加缪
1119839,9.1,15864,王尔德童话,[英] 王尔德
4714734,8.3,60222,这些都是你给我的爱,文：安东尼 / 图：echo
1433640,9.3,11920,猜猜我有多爱你,[英] 山姆·麦克布雷尼 文 / 安妮塔·婕朗 图
25826936,9.5,9098,冰与火之歌,[美]乔治·R.R.马丁
24380577,9.1,15733,平凡的世界,路遥
1028409,9.4,10262,中国少年儿童百科全书（全四册）,林崇德 主编
5337254,9.1,15615,孽子,白先勇
1789837,9.0,18068,射雕英雄传,金庸
4231381,8.4,48877,那些回不去的年少时光,桐华
1316648,8.3,58827,查令十字街84号,[美] 海莲·汉芙
24859822,8.6,34207,无人生还,(英)阿加莎·克里斯蒂
2297697,8.6,34169,ZOO,[日] 乙一
1033778,8.3,58309,富爸爸，穷爸爸,（美）罗伯特・T・清崎
10522856,9.0,17872,冬牧场,李娟
1028842,9.1,15399,经济学原理（上下）,[美] 曼昆
2068249,9.1,15377,温柔的夜,三毛
1258490,9.2,13199,基地,[美] 艾萨克·阿西莫夫
1476651,9.0,17645,社会心理学,[美] 戴维·迈尔斯
1922216,9.2,13061,全球通史(上),(美)斯塔夫里阿诺斯
10555509,9.0,17458,看不见的城市,[意大利] 伊塔洛·卡尔维诺
1020459,8.4,46997,此间的少年,江南
26276775,9.0,17370,异乡人,(法) 加缪
4881639,9.0,17339,傲慢与偏见,[英国] 简·奥斯丁
1418686,8.7,27661,红拂夜奔,王小波
3719533,9.4,9781,经济学原理,[美] N.格里高利·曼昆
1088022,8.9,19818,亮剑,都梁
3693974,9.4,9536,小王子,[法]圣埃克絮佩里
1003078,9.2,12311,小王子,（法）圣埃克苏佩里
26414020,8.0,95839,我不喜欢这世界，我只喜欢你,乔一
26362836,9.0,16319,献给阿尔吉侬的花束,[美] 丹尼尔·凯斯
1082398,8.8,22109,梦里花落知多少,三毛
1292416,8.5,36276,香水,[德] 帕·聚斯金德
1803022,9.0,15958,圣经,
1014561,9.1,13711,古文观止,吴楚材 / 吴调侯
1346815,8.4,42436,一個人住第5年,高木直子
4842446,8.7,25334,巨流河,齐邦媛
24745649,9.2,11886,围城,钱钟书
26840298,8.7,25317,无人生还,[英] 阿加莎·克里斯蒂
26963321,8.7,25277,步履不停,[日] 是枝裕和
1020961,8.8,21511,棋王,阿城
1056733,8.3,50623,地下铁,幾米
1941558,8.6,29609,设计中的设计,[日] 原研哉
1880831,9.2,11738,基督山伯爵（上下册）,大仲马
1062193,8.5,34946,娱乐至死,[美] 尼尔·波兹曼
1529893,8.0,90403,莲花,安妮宝贝
26963900,8.9,18158,房思琪的初戀樂園,林奕含
1461903,7.8,138092,何以笙箫默,顾漫
1882933,8.1,73232,鬼吹灯之精绝古城,天下霸唱
26943161,8.4,41411,未来简史,[以色列] 尤瓦尔·赫拉利
1253310,9.0,15520,人间草木,汪曾祺
10738023,8.7,24709,了不起的盖茨比,[美] 斯科特·菲茨杰拉德
3057333,9.1,13365,城南旧事,林海音
3578470,9.0,15399,德米安,[德] 赫尔曼·黑塞
1213546,8.4,40955,变形记,[奥] 卡夫卡
1949420,9.4,8761,孙子兵法,孙武
3518332,9.0,15184,绿毛水怪,王小波
1258498,8.4,40247,项链,[法] 莫泊桑
26899537,8.4,40171,长安十二时辰 上,马伯庸
1022238,8.2,58098,菊与刀,（美）鲁思・本尼迪克特
1088711,9.1,12921,霸王别姬,李碧华
30336340,8.7,23729,撒野,巫哲
3012517,8.6,27887,小姨多鹤,严歌苓
1964774,9.1,12791,论语,
26923390,8.5,32685,长夜难明,紫金陈
24934182,8.1,68587,一个人的朝圣,[英] 蕾秋·乔伊斯
10757938,9.1,12667,半生缘,张爱玲
1391191,8.5,32577,京华烟云,林语堂
3883991,9.3,9579,动物农场,[英] 乔治·奥威尔
26957760,8.8,19751,世界的凛冬,[英] 肯·福莱特
3920130,8.6,27053,告白,湊佳苗 / 湊かなえ
24382569,8.7,22946,一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯
26707463,8.8,19533,月亮与六便士,[英] 威廉·萨默塞特·毛姆
1431836,8.6,26999,我的路,寂地
1776683,9.0,14345,沉默的大多数,王小波
1139360,9.3,9371,毛泽东选集 第一卷,毛泽东
1004821,8.7,22686,理想国,[古希腊] 柏拉图
2361768,9.3,9335,爷爷变成了幽灵,[丹麦]金·弗珀兹·艾克松/文 / [瑞典]爱娃·艾瑞克松/图
2298149,8.4,37431,盗墓笔记3,南派三叔
1036613,9.0,14142,茶馆,老舍
1018577,8.9,16384,霸王别姬 青蛇,李碧华
1858568,9.1,12192,罪与罚,[俄] 陀思妥耶夫斯基
25796120,8.9,16344,小径分岔的花园,[阿根廷] 豪·路·博尔赫斯
6397275,8.9,16334,此生未完成,于娟
25884880,9.0,14058,我不知道该说什么，关于死亡还是爱情,S.A.阿列克谢耶维奇
1853785,8.8,19036,天是红河岸,篠原千绘
1034329,8.9,16252,白鹿原,陈忠实
20428302,9.1,12109,失明症漫记,(葡)若泽·萨拉马戈
26369699,8.6,26158,被讨厌的勇气,岸见一郎 / 古贺史健
20381804,9.4,8037,冰与火之歌·卷五·魔龙的狂舞（全三册）,(美)乔治·R. R. 马丁
26755503,8.7,22180,我可以咬一口吗,[美] 莉兹·克里莫
1044663,8.7,22166,许三观卖血记,余华
27611824,8.9,16153,如父如子,[日] 是枝裕和 / [日] 佐野晶
27064488,9.4,8001,活着,余华
1033825,8.8,18684,顾城的诗,顾城
25976544,9.2,10313,故事,[美] 罗伯特·麦基
27110861,9.4,7885,銀魂#01,空知英秋
3879301,7.9,95214,微微一笑很倾城,顾漫
1388169,8.7,21657,乱马1/2,高桥留美子
1082162,8.4,35979,第一炉香,张爱玲
10757940,8.7,21611,倾城之恋,张爱玲
6861664,9.0,13604,白鹿原,陈忠实
4187411,8.8,18248,万物有灵且美,[英] 吉米·哈利
3533221,8.4,35483,非暴力沟通,[美] 马歇尔·卢森堡
2053249,8.1,62190,麦田里的守望者,[美国] J. D. 塞林格
3609132,8.4,35471,把时间当作朋友,李笑来
4881850,9.1,11571,阿勒泰的角落,李娟
1257365,9.0,13333,活了100万次的猫,佐野洋子
1321789,8.7,21080,美丽新世界,[英] 阿道司·赫胥黎
3266344,8.4,34878,盗墓笔记4,南派三叔
4884218,8.8,17945,我的阿勒泰,李娟
27204805,9.2,9921,那不勒斯故事四部曲,艾琳娜.斐蘭德
1021273,8.9,15241,中国哲学简史,冯友兰
2340100,8.0,73624,遇见未知的自己,张德芬
1159939,8.6,24419,一个陌生女子的来信,[奥] 茨威格
1394364,8.8,17660,银河系漫游指南,[英] 道格拉斯·亚当斯
1424741,8.5,28753,心是孤独的猎手,[美] 卡森·麦卡勒斯
1062343,9.2,9835,昨日的世界,[奥］斯蒂芬・茨威格
1014825,9.0,13030,我也有一个梦想,林达
2158189,8.5,28633,海边的卡夫卡,[日] 村上春树
2160226,9.2,9794,快乐王子,[英] 王尔德
2046236,9.4,7501,庄子,孙通海 译注 / 方勇 译注
3311253,9.0,12967,额尔古纳河右岸,迟子建
6746289,8.4,33929,新参者,[日] 东野圭吾
1083762,8.7,20454,人类的群星闪耀时,[奥] 斯蒂芬·茨威格
1056315,8.8,17433,总统是靠不住的,林达
2253380,9.2,9725,安娜·卡列尼娜,[俄] 列夫·托尔斯泰
3210843,9.2,9722,冰与火之歌·卷四·群鸦的盛宴（全两册）,（美）乔治·R·R·马丁
1021615,9.1,11161,小王子（中英文对照本）,[法国] 安东·德·圣艾修伯里
2326571,8.5,28323,琅琊榜,海宴
1941301,9.3,8454,365夜故事（上下）,鲁兵 主编 / 朱延龄 插图
2025999,9.8,4547,灌篮高手（全31卷）,[日] 井上雄彦
2380307,8.8,17228,激荡三十年（下）,吴晓波
1226062,8.9,14786,棋魂·光之棋（1）,堀田由美 原作 / 小畑健 漫画 / 梅泽由香里五段（日本棋院） 监修
3391248,8.7,20053,金阁寺,[日] 三岛由纪夫
26757680,9.0,12688,面纱,[英] 威廉·萨默塞特·毛姆
1085883,8.7,20006,青铜时代,王小波
1007433,8.2,47485,红与黑,[法] 司汤达
26980487,9.4,7292,悉达多,[德] 赫尔曼·黑塞
3607117,8.9,14568,稻草人手记,三毛
1474688,9.1,10880,機器娃娃(1),鳥山明
1919201,8.4,32756,七夜雪,沧月
1559310,9.0,12539,鹿鼎记,金庸
1083474,9.2,9429,飘（全二册）,[美] 米切尔
6964050,9.4,7209,冰与火之歌·卷一·权力的游戏（全三册）,[美]乔治·R.R.马丁
22714154,8.7,19612,繁花,金宇澄
1180102,8.9,14396,恐怖宠物店（10）,[日] 秋乃茉莉
1005521,8.2,46584,伊豆的舞女,[日] 川端康成
5437113,9.1,10731,窗边的小豆豆,[日] 黑柳彻子 著 / 岩崎千弘 图
1440468,9.0,12361,漩涡,伊藤潤二
4732378,8.7,19493,那些回不去的年少时光·终场,桐华
1675478,9.1,10683,天朝的崩溃,茅海建
25818441,9.4,7121,1984,乔治奥威尔
20441957,8.5,26898,兄弟,余华
1082349,8.2,45873,长恨歌,王安忆
10583099,9.1,10610,全球通史,(美) 斯塔夫里阿诺斯
10488620,9.5,6246,冰与火之歌·卷二·列王的纷争（全三册）,[美] 乔治·R. R. 马丁 / George R.R. Martin
1986590,9.1,10567,小王子,[法] 圣·埃克苏佩里 / [台] 曾铭祥 图
10786473,8.2,45601,自控力,[美] 凯利·麦格尼格尔
5952488,9.0,12161,亲密关系,罗兰•米勒 (Rowland Miller) / 丹尼尔•珀尔曼 (Daniel Perlman)
6953273,8.5,26623,盗墓笔记,南派三叔
3054821,9.2,9155,渴望生活,[美] 欧文·斯通
27002046,9.1,10506,美丽新世界,【英】奥尔德斯·赫胥黎
1032501,8.8,16305,心理学与生活,[美] 理查德·格里格 / 菲利普·津巴多
1937357,9.4,6989,萤火之森,绿川幸
3610681,9.2,9096,海子诗全集,海子 著 / 西川 编
27608412,8.4,31120,默读,Priest
1765512,9.1,10365,海的女儿,安徒生
2326403,8.9,13813,认识电影,[美] 路易斯·贾内梯 / [瑞典] 英格玛·伯格曼 [日] 黑泽明 等供图
1812439,8.1,53767,步步惊心,桐华
1007928,9.1,10314,美国纽约摄影学院摄影教材（上）,美国纽约摄影学院
5366248,8.2,44278,你一定爱读的极简欧洲史,[澳]约翰·赫斯特（John Hirst）
26896859,8.8,15950,当呼吸化为空气,"[美] 保罗·卡拉尼什, Paul Kalanithi"
1440972,9.2,8944,博尔赫斯小说集,[阿根廷] 博尔赫斯
26295448,8.6,21880,你一生的故事,[美] 特德·姜
6021440,8.7,18576,黑客与画家,[美] Paul Graham
2160556,9.1,10182,十万个为什么,
2008284,8.7,18435,佐贺的超级阿嬷,[日] 岛田洋七
26734559,9.2,8840,棋王·树王·孩子王,阿城
4173968,8.4,30150,盗墓笔记6,南派三叔
1922246,9.2,8772,全球通史(下),（美）斯塔夫里阿诺斯（Stavrianos
4729583,8.9,13358,野火集,龙应台
3800166,8.4,29855,盗墓笔记5,南派三叔
6973970,8.3,35450,人间失格,[日] 太宰治
4124727,8.1,51452,孤独六讲,蒋勋
1084165,9.0,11422,平凡的世界,路遥
1013225,8.4,29486,生活在别处,[捷克] 米兰·昆德拉
2057285,8.2,42246,盗墓笔记2,南派三叔
2253379,8.6,20953,简爱,[英] 夏洛蒂·勃朗特
2022979,8.0,62007,喜宝,亦舒
25887924,9.7,4570,卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基
1015452,8.3,34929,国境以南 太阳以西,[日] 村上春树
26357614,9.1,9766,海风中失落的血色馈赠,[加拿大] 阿利斯泰尔·麦克劳德
26712353,8.6,20722,血疫,[美] 理查德·普雷斯顿
20470916,9.1,9736,深夜食堂 02,[日] 安倍夜郎
